intake_date,animal_id,intake_type,intake_subtype,outcome_date,outcome_type,primary_breed,secondary_breed,years_old,months_old,OutcomeGroup,Breed,PitBullType,PitBullExpanded,AKC,AKC_Extended,KennelCardBreed,LOS,AgeGroup
2014-08-13,A298452,STRAY,FIELD,2014-08-26,EUTH,PIT BULL,unknown,2,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2014-08-13,A298386,STRAY,FIELD,2014-08-26,FOSTER,PIT BULL,MIX,0,7.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adolescent (5-12mo)
2014-08-16,A298027,OWNER SURR,FIELD,2014-08-29,EUTH,PIT BULL,MIX,1,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adolescent (5-12mo)
2014-09-13,A300734,STRAY,FIELD,2014-09-26,ADOPTION,PIT BULL,MIX,0,7.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adolescent (5-12mo)
2014-09-19,A293759,OWNER SURR,FIELD,2014-10-02,EUTH,PIT BULL,unknown,4,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2014-09-19,A293761,OWNER SURR,FIELD,2014-10-02,EUTH,PIT BULL,unknown,4,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2014-09-23,A301518,STRAY,FIELD,2014-10-06,ADOPTION,PIT BULL,MIX,2,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2014-09-25,A301738,STRAY,FIELD,2014-10-08,RESCUE,PIT BULL,MIX,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adolescent (5-12mo)
2014-10-01,A302190,STRAY,FIELD,2014-10-14,ADOPTION,PIT BULL,MIX,1,6.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2014-10-07,A302654,CONFISCATE,EVICTION,2014-10-20,ADOPTION,PIT BULL,unknown,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adolescent (5-12mo)
2014-10-08,A302762,OWNER SURR,FIELD,2014-10-21,EUTH,PIT BULL,unknown,2,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2014-10-09,A302865,OWNER SURR,OTC,2014-10-22,EUTH,PIT BULL,unknown,1,6.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2014-10-16,A303463,STRAY,FIELD,2014-10-29,ADOPTION,PIT BULL,unknown,3,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2014-10-22,A303818,STRAY,OTC,2014-11-04,RESCUE,PIT BULL,unknown,1,6.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2014-10-25,A304091,STRAY,OTC,2014-11-07,EUTH,PIT BULL,unknown,1,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adolescent (5-12mo)
2014-11-08,A305074,STRAY,OTC,2014-11-21,RESCUE,PIT BULL,unknown,2,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2014-11-11,A305249,STRAY,FIELD,2014-11-24,ADOPTION,PIT BULL,unknown,0,10.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adolescent (5-12mo)
2014-11-12,A305336,STRAY,FIELD,2014-11-25,ADOPTION,PIT BULL,LABRADOR RETR,0,4.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Puppy (0-4mo)
2014-11-19,A305964,OWNER SURR,OTC,2014-12-02,ADOPTION,PIT BULL,unknown,3,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2014-11-26,A306427,STRAY,FIELD,2014-12-09,EUTH,PIT BULL,unknown,4,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2014-11-26,A306468,STRAY,OTC,2014-12-09,EUTH,PIT BULL,unknown,1,7.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2014-11-29,A306509,STRAY,OTC,2014-12-12,ADOPTION,PIT BULL,MIX,4,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2014-12-04,A306897,STRAY,FIELD,2014-12-17,ADOPTION,PIT BULL,unknown,7,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2014-12-05,A306962,STRAY,FIELD,2014-12-18,ADOPTION,PIT BULL,LABRADOR RETR,2,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2014-12-06,A306995,STRAY,FIELD,2014-12-19,RESCUE,PIT BULL,LABRADOR RETR,4,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2014-12-07,A281458,OWNER SURR,OTC,2014-12-20,ADOPTION,PIT BULL,unknown,2,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2015-01-09,A309097,OWNER SURR,OTC,2015-01-22,ADOPTION,PIT BULL,unknown,1,5.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2015-01-12,A309237,CONFISCATE,EVICTION,2015-01-25,ADOPTION,PIT BULL,unknown,3,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2015-01-15,A309391,STRAY,FIELD,2015-01-28,ADOPTION,PIT BULL,unknown,2,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2015-01-15,A309494,STRAY,OTC,2015-01-28,ADOPTION,PIT BULL,BOXER,2,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2015-01-21,A309817,STRAY,FIELD,2015-02-03,ADOPTION,PIT BULL,unknown,1,8.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,13,Adult (1-7yr)
2014-01-31,A284478,STRAY,FIELD,2014-02-12,EUTH,PIT BULL,MIX,2,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-04-13,A288904,STRAY,FIELD,2014-04-25,ADOPTION,PIT BULL,MIX,0,4.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Puppy (0-4mo)
2014-04-18,A289311,STRAY,FIELD,2014-04-30,ADOPTION,PIT BULL,MIX,0,8.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-04-26,A289839,STRAY,FIELD,2014-05-08,ADOPTION,PIT BULL,unknown,2,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-05-02,A290246,STRAY,OTC,2014-05-14,EUTH,PIT BULL,MIX,2,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-05-15,A291299,STRAY,FIELD,2014-05-27,EUTH,PIT BULL,unknown,14,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Senior (8+yr)
2014-05-15,A291334,STRAY,OTC,2014-05-27,EUTH,PIT BULL,unknown,2,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-05-16,A291385,STRAY,OTC,2014-05-28,TRANSFER,PIT BULL,unknown,0,5.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-05-22,A291923,OWNER SURR,OTC,2014-06-03,ADOPTION,PIT BULL,unknown,2,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-05-23,A292069,STRAY,FIELD,2014-06-04,ADOPTION,PIT BULL,unknown,2,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-05-23,A292066,STRAY,OTC,2014-06-04,ADOPTION,PIT BULL,MIX,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-05-29,A291625,FOSTER,OTC,2014-06-10,ADOPTION,PIT BULL,MIX,0,5.5,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-06-05,A292996,STRAY,FIELD,2014-06-17,EUTH,PIT BULL,MIX,2,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-06-05,A293087,STRAY,FIELD,2014-06-17,EUTH,PIT BULL,unknown,2,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-06-05,A293086,STRAY,FIELD,2014-06-17,EUTH,PIT BULL,unknown,2,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-06-12,A293635,STRAY,FIELD,2014-06-24,ADOPTION,PIT BULL,unknown,0,5.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-06-21,A294276,STRAY,OTC,2014-07-03,ADOPTION,PIT BULL,MIX,5,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-07-03,A295171,OWNER SURR,OTC,2014-07-15,ADOPTION,PIT BULL,MIX,4,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-07-03,A295176,STRAY,FIELD,2014-07-15,EUTH,PIT BULL,MIX,2,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-07-03,A295174,STRAY,FIELD,2014-07-15,EUTH,PIT BULL,MIX,2,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-07-03,A295175,STRAY,FIELD,2014-07-15,EUTH,PIT BULL,MIX,2,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-07-05,A295247,STRAY,OTC,2014-07-17,RESCUE,PIT BULL,LABRADOR RETR,0,5.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-07-05,A295244,STRAY,OTC,2014-07-17,RESCUE,PIT BULL,MIX,0,5.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-07-11,A295822,STRAY,FIELD,2014-07-23,RESCUE,PIT BULL,unknown,0,6.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-07-17,A296311,STRAY,FIELD,2014-07-29,EUTH,PIT BULL,unknown,3,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-07-18,A296395,STRAY,FIELD,2014-07-30,ADOPTION,PIT BULL,unknown,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-08-01,A297537,STRAY,FIELD,2014-08-13,EUTH,PIT BULL,MIX,4,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-08-03,A297630,STRAY,FIELD,2014-08-15,FOSTER,PIT BULL,unknown,3,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-08-08,A297994,CONFISCATE,BITE,2014-08-20,EUTH,PIT BULL,MIX,1,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-08-16,A298669,OWNER SURR,FIELD,2014-08-28,ADOPTION,PIT BULL,MIX,0,3.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Puppy (0-4mo)
2014-09-03,A300008,STRAY,FIELD,2014-09-15,EUTH,PIT BULL,MIX,1,6.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-09-07,A300256,STRAY,FIELD,2014-09-19,ADOPTION,PIT BULL,unknown,0,6.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-09-11,A300568,STRAY,FIELD,2014-09-23,ADOPTION,PIT BULL,unknown,5,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-09-12,A300724,OWNER SURR,OTC,2014-09-24,EUTH,PIT BULL,unknown,3,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-09-18,A301098,STRAY,FIELD,2014-09-30,ADOPTION,PIT BULL,unknown,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-09-18,A247679,CONFISCATE,EVICTION,2014-09-30,EUTH,PIT BULL,unknown,4,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-09-21,A301378,STRAY,FIELD,2014-10-03,RESCUE,PIT BULL,DACHSHUND STD,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-09-24,A297206,STRAY,FIELD,2014-10-06,EUTH,PIT BULL,MIX,3,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-09-26,A301777,STRAY,OTC,2014-10-08,ADOPTION,PIT BULL,MIX,3,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-09-26,A301743,STRAY,FIELD,2014-10-08,EUTH,PIT BULL,unknown,3,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-09-29,A301957,OWNER SURR,OTC,2014-10-11,FOSTER,PIT BULL,unknown,2,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-09-29,A301903,CONFISCATE,EVICTION,2014-10-11,RESCUE,PIT BULL,unknown,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-10-02,A302324,STRAY,FIELD,2014-10-14,ADOPTION,PIT BULL,MIX,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-10-10,A302981,STRAY,OTC,2014-10-22,EUTH,PIT BULL,MIX,1,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-10-21,A300900,RETURN,OTC,2014-11-02,ADOPTION,PIT BULL,MIX,0,7.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-10-23,A303894,STRAY,OTC,2014-11-04,ADOPTION,PIT BULL,MIX,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-11-07,A305018,STRAY,OTC,2014-11-19,ADOPTION,PIT BULL,unknown,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-11-13,A284270,OWNER SURR,OTC,2014-11-25,ADOPTION,PIT BULL,MIX,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-11-13,A305503,STRAY,FIELD,2014-11-25,ADOPTION,PIT BULL,LABRADOR RETR,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-11-22,A306215,STRAY,FIELD,2014-12-04,ADOPTION,PIT BULL,unknown,3,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-11-27,A306484,CONFISCATE,CRUELTY,2014-12-09,ADOPTION,PIT BULL,unknown,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-12-10,A307265,OWNER SURR,FIELD,2014-12-22,EUTH,PIT BULL,MIX,4,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2014-12-11,A307115,STRAY,FIELD,2014-12-23,EUTH,PIT BULL,unknown,1,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-12-21,A307995,STRAY,FIELD,2015-01-02,ADOPTION,PIT BULL,unknown,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2015-01-04,A308631,STRAY,FIELD,2015-01-16,ADOPTION,PIT BULL,MIX,3,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2015-01-11,A309225,STRAY,FIELD,2015-01-23,ADOPTION,PIT BULL,unknown,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2015-01-11,A309188,CONFISCATE,BITE,2015-01-23,EUTH,PIT BULL,unknown,1,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2015-01-16,A309605,OWNER SURR,FIELD,2015-01-28,EUTH,PIT BULL,unknown,2,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adult (1-7yr)
2015-01-22,A308943,OWNER SURR,FIELD,2015-02-03,RESCUE,PIT BULL,unknown,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,12,Adolescent (5-12mo)
2014-02-28,A286054,STRAY,OTC,2014-03-11,EUTH,PIT BULL,MIX,4,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Adult (1-7yr)
2014-03-16,A286966,STRAY,FIELD,2014-03-27,RESCUE,PIT BULL,MIX,5,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Adult (1-7yr)
2014-03-23,A287401,OWNED,unknown,2014-04-03,RTO,PIT BULL,unknown,6,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Adult (1-7yr)
2014-04-05,A288356,STRAY,OTC,2014-04-16,ADOPTION,PIT BULL,MIX,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Adolescent (5-12mo)
2014-04-20,A172966,STRAY,FIELD,2014-05-01,RESCUE,PIT BULL,MIX,0,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Puppy (0-4mo)
2014-04-29,A290066,OWNER SURR,FIELD,2014-05-10,EUTH,PIT BULL,MIX,5,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Adult (1-7yr)
2014-05-05,A290486,STRAY,FIELD,2014-05-16,ADOPTION,PIT BULL,unknown,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Adolescent (5-12mo)
2014-05-11,A290922,STRAY,FIELD,2014-05-22,ADOPTION,PIT BULL,MIX,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Adolescent (5-12mo)
2014-05-12,A291012,STRAY,OTC,2014-05-23,EUTH,PIT BULL,MIX,3,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Adult (1-7yr)
2014-05-14,A291255,OWNER SURR,OTC,2014-05-25,ADOPTION,PIT BULL,unknown,0,7.5,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Adolescent (5-12mo)
2014-05-14,A291246,STRAY,OTC,2014-05-25,ADOPTION,PIT BULL,unknown,0,5.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Adolescent (5-12mo)
2014-05-17,A291535,OWNER SURR,OTC,2014-05-28,EUTH,PIT BULL,MIX,4,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Adult (1-7yr)
2014-05-18,A291625,STRAY,FIELD,2014-05-29,FOSTER,PIT BULL,MIX,0,5.5,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Adolescent (5-12mo)
2014-05-23,A292032,STRAY,FIELD,2014-06-03,ADOPTION,PIT BULL,MIX,1,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Adolescent (5-12mo)
2014-05-24,A292123,STRAY,OTC,2014-06-04,ADOPTION,PIT BULL,MIX,2,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Adult (1-7yr)
2014-06-05,A293080,OWNER SURR,OTC,2014-06-16,ADOPTION,PIT BULL,unknown,3,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Adult (1-7yr)
2014-06-05,A292123,RETURN,OTC,2014-06-16,EUTH,PIT BULL,MIX,2,0.0,Euthanized/Dead,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Adult (1-7yr)
2014-06-10,A290855,RETURN,OTC,2014-06-21,ADOPTION,PIT BULL,MIX,2,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Adult (1-7yr)
2014-06-12,A293591,STRAY,OTC,2014-06-23,RESCUE,PIT BULL,MIX,2,0.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Adult (1-7yr)
2014-06-13,A293708,STRAY,OTC,2014-06-24,RESCUE,PIT BULL,unknown,0,3.0,Adopt/Live Exit,American Staffordshire Terrier,Pit Bull,Pit Bull Exp,Terrier,Pit Bull Types,Without Breed,11,Puppy (0-4mo)
